estado,municipio,municipio_id
AL,ATALAIA,27073.0
AL,CAMPESTRE,27081.0
AL,BARRA DE SANTO ANTONIO,27090.0
AL,BARRA DE SAO MIGUEL,27111.0
AL,BATALHA,27138.0
AL,BELEM,27154.0
AL,BELO MONTE,27170.0
AL,BOCA DA MATA,27197.0
AL,BRANQUINHA,27219.0
AL,CACIMBINHAS,27235.0
AL,CAJUEIRO,27251.0
AL,CAMPO ALEGRE,27278.0
AL,CAMPO GRANDE,27294.0
AL,CANAPI,27316.0
AL,CAPELA,27332.0
AL,CARNEIROS,27359.0
AL,CHA PRETA,27375.0
AL,COITE DO NOIA,27391.0
AL,COLONIA LEOPOLDINA,27413.0
AL,COQUEIRO SECO,27430.0
AL,CORURIPE,27456.0
AL,DELMIRO GOUVEIA,27472.0
AL,DOIS RIACHOS,27499.0
AL,FEIRA GRANDE,27510.0
AL,FELIZ DESERTO,27537.0
AL,FLEXEIRAS,27553.0
AL,GIRAU DO PONCIANO,27570.0
AL,IBATEGUARA,27596.0
AL,IGACI,27618.0
AL,IGREJA NOVA,27634.0
AL,INHAPI,27650.0
AL,JACARE DOS HOMENS,27677.0
AL,JACUIPE,27693.0
AL,JAPARATINGA,27715.0
AL,JARAMATAIA,27731.0
AL,JOAQUIM GOMES,27758.0
AL,JUNDIA,27774.0
AL,JUNQUEIRO,27790.0
AL,LAGOA DA CANOA,27812.0
AL,LIMOEIRO DE ANADIA,27839.0
AL,MACEIO,27855.0
AL,MAJOR ISIDORO,27871.0
AL,MARAGOGI,27898.0
AL,MARAVILHA,27910.0
AL,MARECHAL DEODORO,27936.0
AL,MARIBONDO,27952.0
AL,MAR VERMELHO,27979.0
AL,MATA GRANDE,27995.0
AL,MATRIZ DE CAMARAGIBE,28010.0
AL,MESSIAS,28037.0
AL,MINADOR DO NEGRAO,28053.0
AL,MONTEIROPOLIS,28070.0
AL,MURICI,28096.0
AL,NOVO LINO,28118.0
AL,OLHO DAGUA DAS FLORES,28134.0
AL,OLHO D AGUA DO CASADO,28150.0
AL,OLHO D AGUA GRANDE,28177.0
AL,OLIVENCA,28193.0
AL,OURO BRANCO,28215.0
AL,PALESTINA,28231.0
AL,PALMEIRA DOS INDIOS,28258.0
AL,PAO DE ACUCAR,28274.0
AL,PASSO DE CAMARAGIBE,28290.0
AL,PAULO JACINTO,28312.0
AL,PENEDO,28339.0
AL,PIACABUCU,28355.0
AL,PILAR,28371.0
AL,PINDOBA,28398.0
AL,PIRANHAS,28410.0
AL,POCO DAS TRINCHEIRAS,28436.0
AL,PORTO CALVO,28452.0
AL,PORTO DE PEDRAS,28479.0
AL,PORTO REAL DO COLEGIO,28495.0
AL,QUEBRANGULO,28517.0
AL,RIO LARGO,28533.0
AL,ROTEIRO,28550.0
AL,SANTA LUZIA DO NORTE,28576.0
AL,SANTANA DO IPANEMA,28592.0
AL,SANTANA DO MUNDAU,28614.0
AL,SAO BRAS,28630.0
AL,SAO JOSE DA LAJE,28657.0
AL,SAO JOSE DA TAPERA,28673.0
AL,SAO LUIS DO QUITUNDE,28690.0
AL,SAO MIGUEL DOS CAMPOS,28711.0
AL,SAO MIGUEL DOS MILAGRES,28738.0
AL,SAO SEBASTIAO,28754.0
AL,SATUBA,28770.0
AL,TANQUE D ARCA,28797.0
AL,TAQUARANA,28819.0
AL,TRAIPU,28835.0
AL,UNIAO DOS PALMARES,28851.0
AL,VICOSA,28878.0
AL,CRAIBAS,28894.0
AL,SENADOR RUI PALMEIRA,28916.0
AL,TEOTONIO VILELA,28932.0
ZZ,PAISES BAIXOS,29009.0
ZZ,HONG KONG,29025.0
ZZ,IRLANDA,29033.0
ZZ,NOVA ZELANDIA,29050.0
ZZ,HONDURAS,29076.0
ZZ,MOCAMBIQUE,29114.0
ZZ,MARROCOS,29122.0
ZZ,MALASIA,29130.0
ZZ,KENIA,29165.0
ZZ,KATMANDU,29173.0
ZZ,JORDANIA,29181.0
ZZ,INDONESIA,29211.0
ZZ,HUNGRIA,29238.0
ZZ,HAITI,29246.0
ZZ,ABIDJAN-COTE,29254.0
ZZ,ABU DHABI,29262.0
ZZ,ACCRA-GANA,29270.0
ZZ,AMA,29289.0
ZZ,ANCARA,29297.0
ZZ,ARGEL,29300.0
ZZ,ARTIGAS,29319.0
ZZ,ASSUNCAO,29327.0
ZZ,ATENAS,29335.0
ZZ,BANGKOK,29343.0
ZZ,BARCELONA,29351.0
ZZ,BEIRUTE,29360.0
ZZ,BELGRADO-SERV,29378.0
ZZ,BERLIM,29386.0
ZZ,BISSAU,29394.0
ZZ,BOGOTA,29408.0
ZZ,BOSTON,29416.0
ZZ,BRIDGETOWN,29424.0
ZZ,BRUXELAS,29432.0
ZZ,BUCARESTE-ROME,29440.0
ZZ,BUDAPESTE,29459.0
ZZ,BUENOS AIRES,29467.0
ZZ,CAIENA,29475.0
ZZ,CAIRO,29483.0
ZZ,CAMBERRA,29491.0
ZZ,CARACAS-VENE,29505.0
ZZ,CHICAGO-EUA,29513.0
ZZ,CHUY,29521.0
ZZ,CIDADE DO CABO,29530.0
ZZ,CINGAPURA-CING,29548.0
ZZ,CIUDAD DEL ESTE,29556.0
ZZ,CIUDAD GUAYANA,29564.0
ZZ,COCHABAMBA,29572.0
ZZ,CONCEPCION,29580.0
ZZ,COPENHAGUE-DINA,29599.0
ZZ,CORDOBA,29602.0
ZZ,DACAR,29610.0
ZZ,DAMASCO,29637.0
ZZ,DILI,29645.0
ZZ,DOHA,29653.0
ZZ,DUBLIN,29661.0
ZZ,ENCARNACION,29670.0
ZZ,ESTOCOLMO,29688.0
ZZ,FRANKFURT,29696.0
ZZ,GENEBRA,29700.0
ZZ,GEORGETOWN,29718.0
ZZ,GUATEMALA-GUAT,29726.0
ZZ,HAMAMATSU,29742.0
ZZ,HANOI,29750.0
ZZ,HARARE,29769.0
ZZ,HAVANA,29777.0
ZZ,HELSINQUE,29785.0
ZZ,HONG KONG-HONG,29793.0
ZZ,HOUSTON,29807.0
ZZ,IAUNDE,29815.0
ZZ,IQUITOS,29823.0
ZZ,ISLAMABADE,29831.0
ZZ,JACARTA,29840.0
ZZ,KIEV,29858.0
ZZ,KINGSTON-JAMA,29866.0
ZZ,KINSHASA,29874.0
ZZ,KUAITE,29882.0
ZZ,KUALA LUMPUR,29890.0
ZZ,LA PAZ,29904.0
ZZ,LAGOS,29912.0
ZZ,LIBREVILLE,29939.0
ZZ,LIMA,29947.0
ZZ,LISBOA,29955.0
ZZ,LOME,29963.0
ZZ,LONDRES,29971.0
ZZ,LOS ANGELES,29980.0
ZZ,LUANDA,29998.0
BA,LUIS EDUARDO MAGALHAES,30007.0
PE,FERNANDO DE NORONHA,30015.0
RN,BARAUNA,30031.0
BA,EUNAPOLIS,30058.0
ZZ,MADRI,30066.0
ZZ,MANAGUA,30074.0
ZZ,MANILA,30082.0
ZZ,MAPUTO,30090.0
ZZ,MEXICO-MEXI,30104.0
ZZ,MIAMI,30112.0
ZZ,MILAO,30120.0
ZZ,MITSUKAIDO-JAPA,30139.0
ZZ,MONTEVIDEU,30147.0
ZZ,MONTREAL,30155.0
ZZ,MOSCOU,30163.0
ZZ,MUMBAI,30171.0
ZZ,MUNIQUE,30180.0
ZZ,NAGOYA-JAPA,30198.0
ZZ,NAIROBI,30201.0
ZZ,NOVA DELHI,30210.0
ZZ,NOVA YORK,30228.0
ZZ,OIZUMI-JAPA,30236.0
ZZ,OSLO,30244.0
ZZ,OTTAWA,30252.0
ZZ,PANAMA-PANA,30260.0
ZZ,PARAMARIBO,30279.0
ZZ,PARIS,30287.0
ZZ,PASO LOS LIBRES,30295.0
ZZ,PEDRO CABALLERO-PARG,30309.0
ZZ,PEQUIM,30317.0
ZZ,PORT OF SPAIN,30325.0
ZZ,PORTO PRINCIPE-HAIT,30333.0
ZZ,PORTO,30341.0
ZZ,PRAGA,30350.0
ZZ,PRAIA,30368.0
ZZ,PRETORIA,30376.0
ZZ,QUITO,30392.0
ZZ,RABAT,30406.0
ZZ,RAMALLAH-PALE,30414.0
ZZ,RIADE,30422.0
ZZ,RIO BRANCO,30430.0
ZZ,ROMA,30449.0
ZZ,ROTERDA-HOLA,30457.0
ZZ,SALTO DEL GUAIRA,30465.0
ZZ,STA C LA SIERRA-BOLI,30473.0
ZZ,SANTIAGO-CHIL,30481.0
ZZ,SAO DOMINGOS-RDOM,30490.0
ZZ,SAO FRANCISCO-EUA,30503.0
ZZ,SAO JOSE,30511.0
ZZ,SAO SALVADOR,30520.0
ZZ,SEUL,30538.0
ZZ,SOFIA,30546.0
ZZ,SUZUKA-JAPA,30554.0
ZZ,SYDNEY-AUST,30562.0
ZZ,TAIPE,30570.0
ZZ,TAKAOKA-JAPA,30589.0
ZZ,TEERA,30597.0
ZZ,TEGUCIGALPA,30600.0
ZZ,TEL AVIV,30619.0
ZZ,TOQUIO,30627.0
ZZ,TORONTO-CANA,30635.0
ZZ,TOYOHASHI-JAPA,30643.0
ZZ,CANTAO,30651.0
BA,IUIU,30660.0
ZZ,GABORONE,30669.0
BA,JABORANDI,30678.0
ZZ,TRIPOLI,30686.0
BA,JUSSARI,30694.0
ZZ,TUNIS,30708.0
BA,AMERICA DOURADA,30716.0
ZZ,UEDA-JAPA,30724.0
BA,ARATACA,30732.0
ZZ,VARSOVIA,30740.0
BA,BARRO ALTO,30759.0
ZZ,VIENA,30767.0
BA,BARROCAS,30775.0
ZZ,WASHINGTON-EUA,30783.0
BA,BURITIRAMA,30791.0
ZZ,WELLINGTON,30805.0
BA,CAPELA DO ALTO ALEGRE,30813.0
ZZ,WINDHOEK,30821.0
BA,CAPIM GROSSO,30830.0
ZZ,XANGAI,30848.0
BA,CANUDOS,30856.0
ZZ,ZURIQUE,30864.0
BA,DIAS D AVILA,30872.0
ZZ,DONGGUAN-CHIN,30880.0
BA,FATIMA,30899.0
ZZ,HARTFORD,30902.0
BA,FILADELFIA,30910.0
ZZ,COLOMBO,30929.0
BA,GAVIAO,30937.0
BA,GUAJERU,30953.0
ZZ,FARO-PORT,30961.0
BA,HELIOPOLIS,30970.0
ZZ,SARAJEVO,30988.0
BA,JOAO DOURADO,30996.0
SE,SANTANA DO SAO FRANCISCO,31003.0
SE,AMPARO DE SAO FRANCISCO,31011.0
SE,AQUIDABA,31038.0
SE,ARACAJU,31054.0
SE,ARAUA,31070.0
SE,AREIA BRANCA,31097.0
SE,BARRA DOS COQUEIROS,31119.0
SE,BREJO GRANDE,31135.0
SE,BOQUIM,31151.0
SE,CAMPO DO BRITO,31194.0
SE,CANHOBA,31216.0
SE,CANINDE DE SAO FRANCISCO,31232.0
SE,CAPELA,31259.0
SE,CARIRA,31275.0
SE,CARMOPOLIS,31291.0
SE,CEDRO DE SAO JOAO,31313.0
SE,CRISTINAPOLIS,31330.0
SE,NOSSA SENHORA APARECIDA,31356.0
SE,CUMBE,31372.0
SE,DIVINA PASTORA,31399.0
SE,ESTANCIA,31410.0
SE,FEIRA NOVA,31437.0
SE,FREI PAULO,31453.0
SE,GENERAL MAYNARD,31470.0
SE,GARARU,31496.0
SE,GRACCHO CARDOSO,31518.0
SE,ILHA DAS FLORES,31534.0
SE,INDIAROBA,31550.0
SE,ITABAIANA,31577.0
SE,ITABAIANINHA,31593.0
SE,ITABI,31615.0
SE,ITAPORANGA D AJUDA,31631.0
SE,JAPARATUBA,31658.0
SE,JAPOATA,31674.0
SE,LAGARTO,31690.0
SE,LARANJEIRAS,31712.0
SE,MACAMBIRA,31739.0
SE,MALHADA DOS BOIS,31755.0
SE,MALHADOR,31771.0
SE,MARUIM,31798.0
SE,MOITA BONITA,31810.0
SE,MONTE ALEGRE DE SERGIPE,31836.0
SE,MURIBECA,31852.0
SE,NEOPOLIS,31879.0
SE,NOSSA SENHORA DA GLORIA,31895.0
SE,NOSSA SENHORA DAS DORES,31917.0
SE,NOSSA SENHORA DE LOURDES,31933.0
SE,NOSSA SENHORA DO SOCORRO,31950.0
SE,PACATUBA,31976.0
SE,PEDRA MOLE,31992.0
SE,PEDRINHAS,32018.0
SE,PINHAO,32034.0
SE,PIRAMBU,32050.0
SE,POCO REDONDO,32077.0
SE,POCO VERDE,32093.0
SE,PORTO DA FOLHA,32115.0
SE,PROPRIA,32131.0
SE,RIACHAO DO DANTAS,32158.0
SE,RIACHUELO,32174.0
SE,RIBEIROPOLIS,32190.0
SE,ROSARIO DO CATETE,32212.0
SE,SALGADO,32239.0
SE,SANTA LUZIA DO ITANHY,32255.0
SE,SANTA ROSA DE LIMA,32298.0
SE,SANTO AMARO DAS BROTAS,32310.0
SE,SAO CRISTOVAO,32336.0
SE,SAO DOMINGOS,32352.0
SE,SAO FRANCISCO,32379.0
SE,SAO MIGUEL DO ALEIXO,32395.0
SE,SIMAO DIAS,32417.0
SE,SIRIRI,32433.0
SE,TELHA,32450.0
SE,TOBIAS BARRETO,32476.0
SE,TOMAR DO GERU,32492.0
SE,UMBAUBA,32514.0
BA,ABAIRA,33014.0
BA,ABARE,33030.0
BA,ACAJUTIBA,33057.0
BA,ADUSTINA,33065.0
BA,AGUA FRIA,33073.0
BA,ERICO CARDOSO,33090.0
BA,AIQUARA,33111.0
BA,ALAGOINHAS,33138.0
BA,ALCOBACA,33154.0
BA,ALMADINA,33170.0
BA,AMARGOSA,33197.0
BA,AMELIA RODRIGUES,33219.0
BA,ANAGE,33235.0
BA,ANDARAI,33251.0
BA,ANDORINHA,33260.0
BA,ANGICAL,33278.0
BA,ANGUERA,33294.0
BA,ANTAS,33316.0
BA,ANTONIO CARDOSO,33332.0
BA,ANTONIO GONCALVES,33359.0
BA,APORA,33375.0
BA,ARACAS,33383.0
BA,ARACATU,33391.0
BA,APUAREMA,33405.0
BA,ARACI,33413.0
BA,ARAMARI,33430.0
BA,ARATUIPE,33456.0
BA,AURELINO LEAL,33472.0
BA,BAIANOPOLIS,33499.0
BA,BAIXA GRANDE,33510.0
BA,BANZAE,33529.0
BA,BARRA,33537.0
BA,BARRA DA ESTIVA,33553.0
BA,BARRA DO CHOCA,33570.0
BA,BARRA DO MENDES,33596.0
BA,BARRA DO ROCHA,33618.0
BA,BARREIRAS,33634.0
BA,BARRO PRETO,33650.0
BA,BELMONTE,33677.0
BA,BELO CAMPO,33693.0
BA,BIRITINGA,33715.0
BA,BOA NOVA,33731.0
BA,BOA VISTA DO TUPIM,33758.0
BA,BOM JESUS DA LAPA,33774.0
BA,BOM JESUS DA SERRA,33782.0
BA,BONINAL,33790.0
BA,BONITO,33804.0
BA,BOQUIRA,33812.0
BA,BOTUPORA,33839.0
BA,BREJOES,33855.0
BA,BREJOLANDIA,33871.0
BA,BROTAS DE MACAUBAS,33898.0
BA,BRUMADO,33910.0
BA,BUERAREMA,33936.0
BA,CAATIBA,33952.0
BA,CABACEIRAS DO PARAGUACU,33960.0
BA,CACHOEIRA,33979.0
BA,CACULE,33995.0
BA,CAEM,34010.0
BA,CAETANOS,34029.0
BA,CAETITE,34037.0
BA,CAFARNAUM,34053.0
BA,CAIRU,34070.0
BA,CALDEIRAO GRANDE,34096.0
BA,CAMACAN,34118.0
BA,CAMACARI,34134.0
BA,CAMAMU,34150.0
BA,CAMPO ALEGRE DE LOURDES,34177.0
BA,CAMPO FORMOSO,34193.0
BA,CANAPOLIS,34215.0
BA,CANARANA,34231.0
BA,CANAVIEIRAS,34258.0
BA,CANDEAL,34274.0
BA,CANDEIAS,34290.0
BA,CANDIBA,34312.0
BA,CANDIDO SALES,34339.0
BA,CANSANCAO,34355.0
BA,CARAIBAS,34363.0
BA,CARAVELAS,34371.0
BA,CARDEAL DA SILVA,34398.0
BA,CARINHANHA,34410.0
BA,CASA NOVA,34436.0
BA,CASTRO ALVES,34452.0
BA,CATOLANDIA,34479.0
BA,CATU,34495.0
BA,CATURAMA,34509.0
BA,CENTRAL,34517.0
BA,CHORROCHO,34533.0
BA,CICERO DANTAS,34550.0
BA,CIPO,34576.0
BA,COARACI,34592.0
BA,COCOS,34614.0
BA,CONCEICAO DA FEIRA,34630.0
BA,CONCEICAO DO ALMEIDA,34657.0
BA,CONCEICAO DO COITE,34673.0
BA,CONCEICAO DO JACUIPE,34690.0
BA,CONDE,34711.0
BA,CONDEUBA,34738.0
BA,CONTENDAS DO SINCORA,34754.0
BA,CORACAO DE MARIA,34770.0
BA,CORDEIROS,34797.0
BA,CORIBE,34819.0
BA,CORONEL JOAO SA,34835.0
BA,CORRENTINA,34851.0
BA,COTEGIPE,34878.0
BA,CRAVOLANDIA,34894.0
BA,CRISOPOLIS,34916.0
BA,CRISTOPOLIS,34932.0
BA,CRUZ DAS ALMAS,34959.0
BA,CURACA,34975.0
BA,DARIO MEIRA,34991.0
BA,DOM BASILIO,35017.0
BA,DOM MACEDO COSTA,35033.0
BA,ELISIO MEDRADO,35050.0
BA,ENCRUZILHADA,35076.0
BA,ENTRE RIOS,35092.0
BA,ESPLANADA,35114.0
BA,EUCLIDES DA CUNHA,35130.0
BA,FEIRA DA MATA,35149.0
BA,FEIRA DE SANTANA,35157.0
BA,FIRMINO ALVES,35173.0
BA,FLORESTA AZUL,35190.0
BA,FORMOSA DO RIO PRETO,35211.0
BA,GANDU,35238.0
BA,GENTIO DO OURO,35254.0
BA,GLORIA,35270.0
BA,GONGOGI,35297.0
BA,GOVERNADOR MANGABEIRA,35319.0
BA,GUANAMBI,35335.0
BA,GUARATINGA,35351.0
BA,IACU,35378.0
BA,IBIASSUCE,35394.0
BA,IBICARAI,35416.0
BA,IBICOARA,35432.0
BA,IBICUI,35459.0
BA,IBIPEBA,35475.0
BA,SANTA RITA DE CASSIA,35491.0
BA,IBIPITANGA,35513.0
BA,IBIQUERA,35530.0
BA,IBIRAPITANGA,35556.0
BA,IBIRAPUA,35572.0
BA,IBIRATAIA,35599.0
BA,IBITIARA,35610.0
BA,IBITITA,35637.0
BA,IBOTIRAMA,35653.0
BA,ICHU,35670.0
BA,IGAPORA,35696.0
BA,IGRAPIUNA,35700.0
BA,IGUAI,35718.0
BA,ILHEUS,35734.0
BA,INHAMBUPE,35750.0
BA,IPECAETA,35777.0
BA,IPIAU,35793.0
BA,IPIRA,35815.0
BA,IPUPIARA,35831.0
BA,IRAJUBA,35858.0
BA,IRAMAIA,35874.0
BA,IRAQUARA,35890.0
BA,IRARA,35912.0
BA,IRECE,35939.0
BA,ITABELA,35947.0
BA,ITABERABA,35955.0
BA,ITABUNA,35971.0
BA,ITACARE,35998.0
BA,ITAETE,36013.0
BA,ITAGI,36030.0
BA,ITAGIBA,36056.0
BA,ITAGIMIRIM,36072.0
BA,ITAGUACU DA BAHIA,36080.0
BA,ITAJU DO COLONIA,36099.0
BA,ITAJUIPE,36110.0
BA,ITAMARAJU,36137.0
BA,ITAMARI,36153.0
BA,ITAMBE,36170.0
BA,ITANAGRA,36196.0
BA,ITANHEM,36218.0
BA,ITAPARICA,36234.0
BA,ITAPE,36250.0
BA,ITAPEBI,36277.0
BA,ITAPETINGA,36293.0
BA,ITAPICURU,36315.0
BA,ITAPITANGA,36331.0
BA,ITAQUARA,36358.0
BA,ITARANTIM,36374.0
BA,ITATIM,36382.0
BA,ITIRUCU,36390.0
BA,ITIUBA,36412.0
BA,ITORORO,36439.0
BA,ITUACU,36455.0
BA,ITUBERA,36471.0
BA,JACARACI,36498.0
BA,JACOBINA,36510.0
BA,JAGUAQUARA,36536.0
BA,JAGUARARI,36552.0
BA,JAGUARIPE,36579.0
BA,JANDAIRA,36595.0
BA,JEQUIE,36617.0
BA,JEREMOABO,36633.0
BA,JIQUIRICA,36650.0
BA,JITAUNA,36676.0
BA,JUAZEIRO,36692.0
BA,JUCURUCU,36706.0
BA,JUSSARA,36714.0
BA,JUSSIAPE,36730.0
BA,LAFAIETE COUTINHO,36757.0
BA,LAGOA REAL,36765.0
BA,LAJE,36773.0
BA,LAJEDAO,36790.0
BA,LAJEDINHO,36811.0
BA,LAJEDO DO TABOCAL,36820.0
BA,LAMARAO,36838.0
BA,LAURO DE FREITAS,36854.0
BA,LENCOIS,36870.0
BA,LICINIO DE ALMEIDA,36897.0
BA,LIVRAMENTO DE NOSSA SENHORA,36919.0
BA,MACAJUBA,36935.0
BA,MACARANI,36951.0
BA,MACAUBAS,36978.0
BA,MACURURE,36994.0
BA,MAIQUINIQUE,37010.0
BA,MAIRI,37036.0
BA,MALHADA,37052.0
BA,MALHADA DE PEDRAS,37079.0
BA,MANOEL VITORINO,37095.0
BA,MARACAS,37117.0
BA,MARAGOGIPE,37133.0
BA,MARAU,37150.0
BA,MARCIONILIO SOUZA,37176.0
BA,MASCOTE,37192.0
BA,MATA DE SAO JOAO,37214.0
BA,MATINA,37222.0
BA,MEDEIROS NETO,37230.0
BA,MIGUEL CALMON,37257.0
BA,MILAGRES,37273.0
BA,MIRANGABA,37290.0
BA,MIRANTE,37303.0
BA,MONTE SANTO,37311.0
BA,MORPARA,37338.0
BA,MORRO DO CHAPEU,37354.0
BA,MORTUGABA,37370.0
BA,MUCUGE,37397.0
BA,MUCURI,37419.0
BA,MULUNGU DO MORRO,37427.0
BA,MUNDO NOVO,37435.0
BA,MUNIZ FERREIRA,37451.0
BA,MUQUEM DO SAO FRANCISCO,37460.0
BA,MURITIBA,37478.0
BA,MUTUIPE,37494.0
BA,NAZARE,37516.0
BA,NILO PECANHA,37532.0
BA,NOVA CANAA,37559.0
BA,NOVA FATIMA,37567.0
BA,NOVA ITARANA,37575.0
BA,NOVA REDENCAO,37583.0
BA,NOVA SOURE,37591.0
BA,NOVA VICOSA,37613.0
BA,NOVO TRIUNFO,37621.0
BA,OLINDINA,37630.0
BA,OLIVEIRA DOS BREJINHOS,37656.0
BA,OURICANGAS,37672.0
BA,OUROLANDIA,37680.0
BA,PALMAS DE MONTE ALTO,37699.0
BA,PALMEIRAS,37710.0
BA,PARAMIRIM,37737.0
BA,PARATINGA,37753.0
BA,PARIPIRANGA,37770.0
BA,PAU BRASIL,37796.0
BA,PAULO AFONSO,37818.0
BA,PEDRAO,37834.0
BA,PEDRO ALEXANDRE,37850.0
BA,PIATA,37877.0
BA,PILAO ARCADO,37893.0
BA,PINDAI,37915.0
BA,PINDOBACU,37931.0
BA,PIRAI DO NORTE,37940.0
BA,PIRIPA,37958.0
BA,PIRITIBA,37974.0
BA,PLANALTINO,37990.0
BA,PLANALTO,38016.0
BA,POCOES,38032.0
BA,POJUCA,38059.0
BA,PONTO NOVO,38067.0
BA,PORTO SEGURO,38075.0
BA,POTIRAGUA,38091.0
BA,PRADO,38113.0
BA,PRESIDENTE DUTRA,38130.0
BA,PRESIDENTE JANIO QUADROS,38156.0
BA,PRESIDENTE TANCREDO NEVES,38164.0
BA,QUEIMADAS,38172.0
BA,QUINJINGUE,38199.0
BA,REMANSO,38210.0
BA,RETIROLANDIA,38237.0
BA,RIACHAO DAS NEVES,38253.0
BA,RIACHAO DO JACUIPE,38270.0
BA,RIACHO DE SANTANA,38296.0
BA,RIBEIRA DO AMPARO,38318.0
BA,RIBEIRA DO POMBAL,38334.0
BA,RIBEIRAO DO LARGO,38342.0
BA,RIO DE CONTAS,38350.0
BA,RIO DO ANTONIO,38377.0
BA,RIO DO PIRES,38393.0
BA,RIO REAL,38415.0
BA,RODELAS,38431.0
BA,RUY BARBOSA,38458.0
BA,SALINAS DA MARGARIDA,38474.0
BA,SALVADOR,38490.0
BA,SANTA BARBARA,38512.0
BA,SANTA BRIGIDA,38539.0
BA,SANTA CRUZ CABRALIA,38555.0
BA,SANTA CRUZ DA VITORIA,38571.0
BA,SANTA INES,38598.0
BA,SANTALUZ,38610.0
BA,SANTA MARIA DA VITORIA,38636.0
BA,SANTANA,38652.0
BA,SANTANOPOLIS,38679.0
BA,SANTA TEREZINHA,38695.0
BA,SANTO AMARO,38717.0
BA,SANTO ANTONIO DE JESUS,38733.0
BA,SANTO ESTEVAO,38750.0
BA,SAO DESIDERIO,38776.0
BA,SAO FELIX,38792.0
BA,SAO DOMINGOS,38806.0
BA,SAO FELIPE,38814.0
BA,SAO FELIX DO CORIBE,38822.0
BA,SAO FRANCISCO DO CONDE,38830.0
BA,SAO GONCALO DOS CAMPOS,38857.0
BA,SAO JOSE DO JACUIPE,38865.0
BA,SAO MIGUEL DAS MATAS,38873.0
ZZ,BELMOPAN,38881.0
BA,SAO SEBASTIAO DO PASSE,38890.0
ZZ,CONACRI,38903.0
BA,SAPEACU,38911.0
ZZ,COTONOU,38920.0
BA,SATIRO DIAS,38938.0
BA,SAUBARA,38946.0
BA,SAUDE,38954.0
ZZ,DAR ES SALAAM,38962.0
BA,SEABRA,38970.0
ZZ,IEREVAN-ARME,38989.0
BA,SEBASTIAO LARANJEIRAS,38997.0
ZZ,MENDONZA-ARGT,39004.0
BA,SENHOR DO BONFIM,39012.0
ZZ,ZAGREB,39020.0
BA,SENTO SE,39039.0
BA,SERRA DO RAMALHO,39047.0
BA,SERRA DOURADA,39055.0
ZZ,VANCOUVER-CANA,39063.0
BA,SERRA PRETA,39071.0
ZZ,ATLANTA,39080.0
BA,SERRINHA,39098.0
ZZ,MASCATE,39102.0
BA,SERROLANDIA,39110.0
BA,SIMOES FILHO,39136.0
BA,SITIO DO MATO,39144.0
BA,SOUTO SOARES,39152.0
ZZ,LIUBLIANA,39160.0
BA,TABOCAS DO BREJO VELHO,39179.0
ZZ,BRAZZAVILLE,39187.0
BA,TANHACU,39195.0
ZZ,BRATISLAVA,39209.0
BA,TANQUINHO,39217.0
ZZ,SAO TOME,39225.0
BA,TAPEROA,39233.0
ZZ,ASTANA,39241.0
BA,TAPIRAMUTA,39250.0
ZZ,MALABO,39263.0
BA,TEODORO SAMPAIO,39276.0
ZZ,UAGADUGU,39284.0
BA,TEOFILANDIA,39292.0
ZZ,ISTAMBUL,39306.0
BA,TEOLANDIA,39314.0
ZZ,NICOSIA,39322.0
BA,TERRA NOVA,39330.0
BA,TREMEDAL,39357.0
BA,TUCANO,39373.0
BA,UAUA,39390.0
BA,UBAIRA,39411.0
BA,UBAITABA,39438.0
BA,UBATA,39454.0
BA,UIBAI,39470.0
BA,UMBURANAS,39489.0
BA,UNA,39497.0
BA,URANDI,39519.0
BA,URUCUCA,39535.0
BA,UTINGA,39551.0
BA,VALENCA,39578.0
BA,VALENTE,39594.0
BA,VARZEA DO POCO,39616.0
BA,VARZEDO,39624.0
BA,VERA CRUZ,39632.0
BA,VEREDA,39640.0
BA,VITORIA DA CONQUISTA,39659.0
BA,WAGNER,39675.0
BA,WENCESLAU GUIMARAES,39691.0
BA,XIQUE-XIQUE,39713.0
BA,LAPAO,39730.0
BA,MADRE DE DEUS,39748.0
BA,MAETINGA,39756.0
BA,MANSIDAO,39772.0
BA,NORDESTINA,39799.0
BA,PE DE SERRA,39810.0
BA,PINTADAS,39837.0
BA,QUIXABEIRA,39845.0
BA,RAFAEL JAMBEIRO,39853.0
BA,SANTA LUZIA,39870.0
BA,SAO GABRIEL,39896.0
BA,SITIO DO QUINTO,39900.0
BA,TANQUE NOVO,39918.0
BA,SAO JOSE DA VITORIA,39926.0
BA,TEIXEIRA DE FREITAS,39934.0
BA,NOVO HORIZONTE,39942.0
BA,VARZEA NOVA,39950.0
BA,NOVA IBIA,39969.0
BA,VARZEA DA ROCA,39977.0
BA,SOBRADINHO,39985.0
BA,WANDERLEY,39993.0
MG,ALFREDO VASCONCELOS,40002.0
MG,ABADIA DOS DOURADOS,40010.0
MG,ARAPORA,40029.0
MG,ABAETE,40037.0
MG,BRASILANDIA DE MINAS,40045.0
MG,ABRE CAMPO,40053.0
MG,CAPITAO ANDRADE,40061.0
MG,ACAIACA,40070.0
MG,CARNEIRINHO,40088.0
MG,ACUCENA,40096.0
MG,CATUJI,40100.0
MG,AGUA BOA,40118.0
MG,DIVISA ALEGRE,40126.0
MG,AGUA COMPRIDA,40134.0
MG,DIVISOPOLIS,40142.0
